Column ID,Column Name,Column Alias,Field Type,Connection Name,Connection Alias,datatype,role,Calculation Formula,Original Calculation,Calc Clean Status,Field Used in Worksheets,Worksheet Name,File Name,Tool,File Type,Parameter Count,Relationship Count,Extraction Errors
1261,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Sidebar,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1262,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Table,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1263,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Sales vs Select,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1264,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Scatter,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1265,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Top Accounts,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1266,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Top dim Tree,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1267,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,TreeMap $,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1268,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Unit Summary,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1269,[Order_Classification],[Order_Classification],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Units Overview Lines,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1270,[Order_Consolidation],[Order_Consolidation],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,No,,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1271,[Other_Segmentation],Other Segmentation,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,No,,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1272,[PY_Invoice_$],PY Invoice $,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Article Detail,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1273,[PY_Invoice_$],PY Invoice $,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Dollar Summary,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1274,[PY_Invoice_$],PY Invoice $,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,FC Month CT,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1275,[PY_Invoice_$],PY Invoice $,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,FC Overview Lines,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1276,[PY_Invoice_$],PY Invoice $,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,FC and PY Month,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1277,[PY_Invoice_$],PY Invoice $,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,SC Arrows,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1278,[PY_Invoice_$],PY Invoice $,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,SC Months,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1279,[PY_Invoice_$],PY Invoice $,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,SC Scatter,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1280,[PY_Invoice_$],PY Invoice $,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,SC Sidebar,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1281,[PY_Invoice_$],PY Invoice $,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,SC Table,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1282,[PY_Invoice_$],PY Invoice $,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Sales vs Select,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1283,[PY_Invoice_$],PY Invoice $,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Scatter,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1284,[PY_Invoice_$],PY Invoice $,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Top Accounts,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1285,[PY_Invoice_$],PY Invoice $,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,TreeMap $,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1286,[PY_Invoice_$],PY Invoice $,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Unit Summary,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1287,[PY_Qty],PY Qty,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Article Detail,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1288,[PY_Qty],PY Qty,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,FC Month #,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1289,[PY_Qty],PY Qty,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Qty Table,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1290,[PY_Qty],PY Qty,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Top dim Tree,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1291,[PY_Qty],PY Qty,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Unit Summary,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1292,[PY_Qty],PY Qty,Aggregated Measure,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,measure,,,No Calculation,Yes,Units Overview Lines,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1293,[Period],[Period],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,No,,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1294,[Period_As_Date],[Period_As_Date],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,date,dimension,,,No Calculation,Yes,Article Detail,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1295,[Period_As_Date],[Period_As_Date],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,date,dimension,,,No Calculation,Yes,Dollar Summary,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1296,[Period_As_Date],[Period_As_Date],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,date,dimension,,,No Calculation,Yes,FC Month #,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1297,[Period_As_Date],[Period_As_Date],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,date,dimension,,,No Calculation,Yes,FC Month CT,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1298,[Period_As_Date],[Period_As_Date],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,date,dimension,,,No Calculation,Yes,FC Overview Lines,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1299,[Period_As_Date],[Period_As_Date],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,date,dimension,,,No Calculation,Yes,FC and PY Month,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1300,[Period_As_Date],[Period_As_Date],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,date,dimension,,,No Calculation,Yes,Label Actuals,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1301,[Period_As_Date],[Period_As_Date],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,date,dimension,,,No Calculation,Yes,Qty Table,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1302,[Period_As_Date],[Period_As_Date],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,date,dimension,,,No Calculation,Yes,SC Arrows,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1303,[Period_As_Date],[Period_As_Date],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,date,dimension,,,No Calculation,Yes,SC Months,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1304,[Period_As_Date],[Period_As_Date],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,date,dimension,,,No Calculation,Yes,SC Scatter,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1305,[Period_As_Date],[Period_As_Date],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,date,dimension,,,No Calculation,Yes,SC Sidebar,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1306,[Period_As_Date],[Period_As_Date],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,date,dimension,,,No Calculation,Yes,SC Table,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1307,[Period_As_Date],[Period_As_Date],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,date,dimension,,,No Calculation,Yes,Sales vs Select,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1308,[Period_As_Date],[Period_As_Date],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,date,dimension,,,No Calculation,Yes,Scatter,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1309,[Period_As_Date],[Period_As_Date],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,date,dimension,,,No Calculation,Yes,Top Accounts,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1310,[Period_As_Date],[Period_As_Date],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,date,dimension,,,No Calculation,Yes,Top dim Tree,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1311,[Period_As_Date],[Period_As_Date],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,date,dimension,,,No Calculation,Yes,TreeMap $,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1312,[Period_As_Date],[Period_As_Date],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,date,dimension,,,No Calculation,Yes,Unit Summary,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1313,[Period_As_Date],[Period_As_Date],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,date,dimension,,,No Calculation,Yes,Units Overview Lines,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1314,[Priority_Launch_Date],Priority Launch Date,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,No,,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1315,[Product_Division],Product Division,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Dollar Summary,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1316,[Product_Division],Product Division,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Month #,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1317,[Product_Division],Product Division,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Month CT,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1318,[Product_Division],Product Division,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Overview Lines,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1319,[Product_Division],Product Division,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC and PY Month,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1320,[Product_Division],Product Division,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Label Actuals,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1321,[Product_Division],Product Division,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Qty Table,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1322,[Product_Division],Product Division,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Arrows,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1323,[Product_Division],Product Division,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Information,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1324,[Product_Division],Product Division,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Months,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1325,[Product_Division],Product Division,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Scatter,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1326,[Product_Division],Product Division,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Sidebar,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1327,[Product_Division],Product Division,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Table,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1328,[Product_Division],Product Division,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Sales vs Select,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1329,[Product_Division],Product Division,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Scatter,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1330,[Product_Division],Product Division,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Top Accounts,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1331,[Product_Division],Product Division,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Top dim Tree,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1332,[Product_Division],Product Division,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,TreeMap $,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1333,[Product_Division],Product Division,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Unit Summary,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1334,[Product_Division],Product Division,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Units Overview Lines,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1335,[Range_Type],Range Type,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,No,,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1336,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Article Detail,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1337,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Dollar Summary,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1338,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Month #,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1339,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Month CT,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1340,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC Overview Lines,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1341,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,FC and PY Month,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1342,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Label Actuals,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1343,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Qty Table,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1344,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Arrows,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1345,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Information,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1346,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Months,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1347,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Scatter,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1348,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Sidebar,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1349,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,SC Table,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1350,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Sales vs Select,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1351,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Scatter,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1352,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Top Accounts,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1353,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Top dim Tree,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1354,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,TreeMap $,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1355,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Unit Summary,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1356,[Rep],[Rep],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,Yes,Units Overview Lines,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1357,[Replenishment_Model],[Replenishment_Model],Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,No,,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1358,[Retail_Exit],Retail Exit,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,string,dimension,,,No Calculation,No,,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1359,[Retail_Intro],Retail Intro,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,datetime,dimension,,,No Calculation,No,,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
1360,[Retail_Price],Retail Price,Dimension,namtableau,vw_E2E_Forecasts_Actuals_Comparison on ADI_USER_MAINTAINED,real,dimension,,,No Calculation,No,,WRAP Sales Channel UP2.twbx,Tableau,twbx,0,0,
